target_id,target_len
BACT000051_Stenotrophomonas-10_maltophilia-10_Stenotrophomonas-maltophilia-10_14,342
BACT000051_Nocardia-1_asteroides-1_Nocardia-asteroides-1_15,414
BACT000051_Pseudomonas-14_aeruginosa-14_Pseudomonas-aeruginosa-14_16,333
BACT000051_Neisseria-14_meningitidis-14_Neisseria-meningitidis-14_17,330
BACT000051_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_18,351
BACT000051_Coxiella-2_burnetii-2_Coxiella-burnetii-2_19,348
BACT000051_Legionella-9_pneumophila-9_Legionella-pneumophila-9_20,336
BACT000051_Treponema-2_pallidum-2_Treponema-pallidum-2_21,375
BACT000051_Mycoplasma-3_pneumoniae-3_Mycoplasma-pneumoniae-3_22,555
BACT000051_Leptospira-28_NotDefined-28_Leptospira-NotDefined-28_23,333
BACT000051_Streptococcus-186_pneumoniae-103|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-103|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_24,345
BACT000051_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_25,333
BACT000051_Mycobacterium-16_avium-13|intracellulare-3_Mycobacterium-avium-13|Mycobacterium-intracellulare-3_26,540
BACT000051_Chlamydia-3_psittaci-3_Chlamydia-psittaci-3_27,336
BACT000051_Escherichia-36|Klebsiella-15|Enterobacter-12|Serratia-4_coli-36|pneumoniae-13|cloacae-11|marcescens-4|oxytoca-2|aerogenes-1_Escherichia-coli-36|Klebsiella-pneumoniae-13|Enterobacter-cloacae-11|Serratia-marcescens-4|Klebsiella-oxytoca-2|Enterobacter-aerogenes-1_28,333
BACT000051_Bordetella-2_pertussis-2_Bordetella-pertussis-2_29,330
BACT000051_Acinetobacter-13_baumannii-9|calcoaceticus-4_Acinetobacter-baumannii-9|Acinetobacter-calcoaceticus-4_30,330
BACT000051_Brucella-10_NotDefined-10_Brucella-NotDefined-10_31,390
BACT000051_Staphylococcus-111_aureus-111_Staphylococcus-aureus-111_32,354
BACT000051_Borrelia-4_burgdorferi-4_Borrelia-burgdorferi-4_33,363
BACT000058_Leptospira-6_NotDefined-6_Leptospira-NotDefined-6_1,285
BACT000058_Stenotrophomonas-3_maltophilia-3_Stenotrophomonas-maltophilia-3_2,186
BACT000058_Mycobacterium-16_tuberculosis-16_Mycobacterium-tuberculosis-16_3,234
BACT000058_Leptospira-4_NotDefined-4_Leptospira-NotDefined-4_4,285
BACT000058_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_5,285
BACT000058_Leptospira-23_NotDefined-23_Leptospira-NotDefined-23_6,291
BACT000058_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_7,303
BACT000058_Streptococcus-130_pneumoniae-47|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-47|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_8,207
BACT000058_Listeria-2_monocytogenes-2_Listeria-monocytogenes-2_9,192
BACT000058_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_10,219
BACT000058_Haemophilus-7_influenzae-4|parainfluenzae-3_Haemophilus-influenzae-4|Haemophilus-parainfluenzae-3_11,192
BACT000058_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_12,303
BACT000058_Bordetella-1_pertussis-1_Bordetella-pertussis-1_13,192
BACT000058_Pseudomonas-4_aeruginosa-4_Pseudomonas-aeruginosa-4_14,192
BACT000058_Nocardia-1_asteroides-1_Nocardia-asteroides-1_15,240
BACT000058_Bartonella-1_henselae-1_Bartonella-henselae-1_16,201
BACT000058_Chlamydophila-2_pneumoniae-2_Chlamydophila-pneumoniae-2_17,219
BACT000058_Moraxella-1_catarrhalis-1_Moraxella-catarrhalis-1_18,198
BACT000058_Coxiella-2_burnetii-2_Coxiella-burnetii-2_19,198
BACT000058_Legionella-5_pneumophila-5_Legionella-pneumophila-5_20,195
BACT000058_Borrelia-3_burgdorferi-3_Borrelia-burgdorferi-3_21,201
BACT000058_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_22,273
BACT000058_Mycoplasma-1_pneumoniae-1_Mycoplasma-pneumoniae-1_23,336
BACT000058_Leptospira-4_NotDefined-4_Leptospira-NotDefined-4_24,285
BACT000058_Stenotrophomonas-2_maltophilia-2_Stenotrophomonas-maltophilia-2_25,186
BACT000058_Mycobacterium-5_avium-3|intracellulare-2_Mycobacterium-avium-3|Mycobacterium-intracellulare-2_26,234
BACT000058_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_27,303
BACT000058_Streptococcus-10_pyogenes-6|agalactiae-4_Streptococcus-pyogenes-6|Streptococcus-agalactiae-4_28,207
BACT000058_Staphylococcus-40_aureus-40_Staphylococcus-aureus-40_29,210
BACT000058_Chlamydia-2_psittaci-2_Chlamydia-psittaci-2_30,219
BACT000058_Escherichia-24|Enterobacter-13|Klebsiella-7|Serratia-2_coli-24|cloacae-12|pneumoniae-5|oxytoca-2|marcescens-2|aerogenes-1_Escherichia-coli-24|Enterobacter-cloacae-12|Klebsiella-pneumoniae-5|Klebsiella-oxytoca-2|Serratia-marcescens-2|Enterobacter-aerogenes-1_31,192
BACT000058_Burkholderia-1_cepacia-1_Burkholderia-cepacia-1_32,195
BACT000058_Brucella-3_NotDefined-3_Brucella-NotDefined-3_33,201
BACT000058_Acinetobacter-10_baumannii-9|calcoaceticus-1_Acinetobacter-baumannii-9|Acinetobacter-calcoaceticus-1_34,198
BACT000058_Neisseria-9_meningitidis-9_Neisseria-meningitidis-9_35,192
BACT000063_Serratia-2_marcescens-2_Serratia-marcescens-2_1,141
BACT000063_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_2,162
BACT000063_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_3,138
BACT000063_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_4,162
BACT000063_Streptococcus-115_mitis-47|pneumoniae-32|oralis-26|pseudopneumoniae-10_Streptococcus-mitis-47|Streptococcus-pneumoniae-32|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_5,135
BACT000063_Moraxella-3_catarrhalis-3_Moraxella-catarrhalis-3_6,135
BACT000063_Acinetobacter-11_baumannii-8|calcoaceticus-3_Acinetobacter-baumannii-8|Acinetobacter-calcoaceticus-3_7,135
BACT000063_Nocardia-1_asteroides-1_Nocardia-asteroides-1_8,144
BACT000063_Chlamydophila-1_pneumoniae-1_Chlamydophila-pneumoniae-1_9,138
BACT000063_Mycobacterium-15_tuberculosis-15_Mycobacterium-tuberculosis-15_10,144
BACT000063_Bordetella-2_pertussis-2_Bordetella-pertussis-2_11,135
BACT000063_Listeria-2_monocytogenes-2_Listeria-monocytogenes-2_12,135
BACT000063_Leptospira-19_NotDefined-19_Leptospira-NotDefined-19_13,162
BACT000063_Stenotrophomonas-4_maltophilia-4_Stenotrophomonas-maltophilia-4_14,141
BACT000063_Leptospira-5_NotDefined-5_Leptospira-NotDefined-5_15,162
BACT000063_Bartonella-1_henselae-1_Bartonella-henselae-1_16,135
BACT000063_Burkholderia-2_cepacia-2_Burkholderia-cepacia-2_17,135
BACT000063_Coxiella-2_burnetii-2_Coxiella-burnetii-2_18,135
BACT000063_Borrelia-3_burgdorferi-3_Borrelia-burgdorferi-3_19,156
BACT000063_Legionella-4_pneumophila-4_Legionella-pneumophila-4_20,135
BACT000063_Mycoplasma-2_pneumoniae-2_Mycoplasma-pneumoniae-2_21,147
BACT000063_Treponema-1_pallidum-1_Treponema-pallidum-1_22,156
BACT000063_Escherichia-15|Klebsiella-4|Enterobacter-3_coli-15|cloacae-2|pneumoniae-2|oxytoca-2|aerogenes-1_Escherichia-coli-15|Enterobacter-cloacae-2|Klebsiella-pneumoniae-2|Klebsiella-oxytoca-2|Enterobacter-aerogenes-1_23,141
BACT000063_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_24,162
BACT000063_Chlamydia-2_psittaci-2_Chlamydia-psittaci-2_25,138
BACT000063_Streptococcus-9_agalactiae-5|pyogenes-4_Streptococcus-agalactiae-5|Streptococcus-pyogenes-4_26,144
BACT000063_Haemophilus-15_influenzae-13|parainfluenzae-2_Haemophilus-influenzae-13|Haemophilus-parainfluenzae-2_27,135
BACT000063_Mycobacterium-5_intracellulare-3|avium-2_Mycobacterium-intracellulare-3|Mycobacterium-avium-2_28,144
BACT000063_Neisseria-36_meningitidis-36_Neisseria-meningitidis-36_29,135
BACT000063_Staphylococcus-32_aureus-32_Staphylococcus-aureus-32_30,144
BACT000063_Pseudomonas-9_aeruginosa-9_Pseudomonas-aeruginosa-9_31,135
BACT000063_Brucella-3_NotDefined-3_Brucella-NotDefined-3_32,135
BACT000002_Streptococcus-355_pneumoniae-272|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-272|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_1,780
BACT000002_Mycobacterium-37_tuberculosis-37_Mycobacterium-tuberculosis-37_2,867
BACT000002_Serratia-18_marcescens-18_Serratia-marcescens-18_3,726
BACT000002_Streptococcus-1_pneumoniae-1_Streptococcus-pneumoniae-1_4,783
BACT000002_Streptococcus-1_agalactiae-1_Streptococcus-agalactiae-1_5,768
BACT000002_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_6,873
BACT000002_Leptospira-30_NotDefined-30_Leptospira-NotDefined-30_7,876
BACT000002_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_8,876
BACT000002_Nocardia-1_asteroides-1_Nocardia-asteroides-1_9,864
BACT000002_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_10,918
BACT000002_Chlamydophila-2_pneumoniae-2_Chlamydophila-pneumoniae-2_11,834
BACT000002_Listeria-17_monocytogenes-17_Listeria-monocytogenes-17_12,750
BACT000002_Bordetella-1_pertussis-1_Bordetella-pertussis-1_13,750
BACT000002_Bartonella-2_henselae-2_Bartonella-henselae-2_14,774
BACT000002_Haemophilus-44_influenzae-40|parainfluenzae-4_Haemophilus-influenzae-40|Haemophilus-parainfluenzae-4_15,723
BACT000002_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_16,897
BACT000002_Moraxella-3_catarrhalis-3_Moraxella-catarrhalis-3_17,816
BACT000002_Pseudomonas-44_aeruginosa-44_Pseudomonas-aeruginosa-44_18,741
BACT000002_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_19,902
BACT000002_Neisseria-124_meningitidis-124_Neisseria-meningitidis-124_20,744
BACT000002_Legionella-18_pneumophila-18_Legionella-pneumophila-18_21,765
BACT000002_Coxiella-4_burnetii-4_Coxiella-burnetii-4_22,942
BACT000002_Treponema-1_pallidum-1_Treponema-pallidum-1_23,876
BACT000002_Streptococcus-71_pyogenes-60|agalactiae-11_Streptococcus-pyogenes-60|Streptococcus-agalactiae-11_24,768
BACT000002_Mycobacterium-11_avium-7|intracellulare-4_Mycobacterium-avium-7|Mycobacterium-intracellulare-4_25,831
BACT000002_Escherichia-108|Enterobacter-41|Klebsiella-39_coli-108|pneumoniae-35|cloacae-35|aerogenes-6|oxytoca-4_Escherichia-coli-108|Klebsiella-pneumoniae-35|Enterobacter-cloacae-35|Enterobacter-aerogenes-6|Klebsiella-oxytoca-4_26,726
BACT000002_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_27,957
BACT000002_Leptospira-31_NotDefined-31_Leptospira-NotDefined-31_28,885
BACT000002_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_29,882
BACT000002_Chlamydia-9_psittaci-9_Chlamydia-psittaci-9_30,831
BACT000002_Staphylococcus-238_aureus-238_Staphylococcus-aureus-238_31,768
BACT000002_Burkholderia-2_cepacia-2_Burkholderia-cepacia-2_32,741
BACT000002_Brucella-17_NotDefined-17_Brucella-NotDefined-17_33,771
BACT000002_Acinetobacter-26_baumannii-19|calcoaceticus-7_Acinetobacter-baumannii-19|Acinetobacter-calcoaceticus-7_34,753
BACT000002_Stenotrophomonas-17_maltophilia-17_Stenotrophomonas-maltophilia-17_35,807
BACT000002_Borrelia-8_burgdorferi-8_Borrelia-burgdorferi-8_36,790
BACT000007_Leptospira-10_NotDefined-10_Leptospira-NotDefined-10_1,474
BACT000007_Streptococcus-1_agalactiae-1_Streptococcus-agalactiae-1_2,471
BACT000007_Mycobacterium-22_tuberculosis-22_Mycobacterium-tuberculosis-22_3,471
BACT000007_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_4,474
BACT000007_Streptococcus-203_pneumoniae-120|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-120|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_5,471
BACT000007_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_6,474
BACT000007_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_7,474
BACT000007_Nocardia-1_asteroides-1_Nocardia-asteroides-1_8,471
BACT000007_Moraxella-2_catarrhalis-2_Moraxella-catarrhalis-2_9,474
BACT000007_Haemophilus-35_influenzae-32|parainfluenzae-3_Haemophilus-influenzae-32|Haemophilus-parainfluenzae-3_10,471
BACT000007_Listeria-12_monocytogenes-12_Listeria-monocytogenes-12_11,471
BACT000007_Bordetella-1_pertussis-1_Bordetella-pertussis-1_12,471
BACT000007_Bartonella-1_henselae-1_Bartonella-henselae-1_13,471
BACT000007_Chlamydophila-3_pneumoniae-3_Chlamydophila-pneumoniae-3_14,501
BACT000007_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_15,474
BACT000007_Neisseria-26_meningitidis-26_Neisseria-meningitidis-26_16,471
BACT000007_Pseudomonas-25_aeruginosa-25_Pseudomonas-aeruginosa-25_17,471
BACT000007_Stenotrophomonas-16_maltophilia-16_Stenotrophomonas-maltophilia-16_18,474
BACT000007_Coxiella-4_burnetii-4_Coxiella-burnetii-4_19,576
BACT000007_Borrelia-4_burgdorferi-4_Borrelia-burgdorferi-4_20,474
BACT000007_Treponema-1_pallidum-1_Treponema-pallidum-1_21,471
BACT000007_Leptospira-54_NotDefined-54_Leptospira-NotDefined-54_22,474
BACT000007_Streptococcus-52_pyogenes-44|agalactiae-8_Streptococcus-pyogenes-44|Streptococcus-agalactiae-8_23,471
BACT000007_Mycobacterium-5_avium-4|intracellulare-1_Mycobacterium-avium-4|Mycobacterium-intracellulare-1_24,471
BACT000007_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_25,474
BACT000007_Chlamydia-6_psittaci-6_Chlamydia-psittaci-6_26,474
BACT000007_Acinetobacter-20_baumannii-14|calcoaceticus-6_Acinetobacter-baumannii-14|Acinetobacter-calcoaceticus-6_27,471
BACT000007_Escherichia-27|Enterobacter-26|Klebsiella-17|Serratia-6_coli-27|cloacae-23|pneumoniae-11|oxytoca-6|marcescens-6|aerogenes-3_Escherichia-coli-27|Enterobacter-cloacae-23|Klebsiella-pneumoniae-11|Klebsiella-oxytoca-6|Serratia-marcescens-6|Enterobacter-aerogenes-3_28,540
BACT000007_Staphylococcus-99_aureus-99_Staphylococcus-aureus-99_29,471
BACT000007_Burkholderia-2_cepacia-2_Burkholderia-cepacia-2_30,471
BACT000007_Brucella-8_NotDefined-8_Brucella-NotDefined-8_31,471
BACT000007_Legionella-12_pneumophila-12_Legionella-pneumophila-12_32,528
BACT000012_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_1,375
BACT000012_Serratia-14_marcescens-14_Serratia-marcescens-14_2,375
BACT000012_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_3,375
BACT000012_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_4,372
BACT000012_Nocardia-1_asteroides-1_Nocardia-asteroides-1_5,375
BACT000012_Moraxella-6_catarrhalis-6_Moraxella-catarrhalis-6_6,375
BACT000012_Chlamydophila-2_pneumoniae-2_Chlamydophila-pneumoniae-2_7,372
BACT000012_Pseudomonas-26_aeruginosa-26_Pseudomonas-aeruginosa-26_8,372
BACT000012_Bartonella-1_henselae-1_Bartonella-henselae-1_9,372
BACT000012_Haemophilus-25_influenzae-22|parainfluenzae-3_Haemophilus-influenzae-22|Haemophilus-parainfluenzae-3_10,375
BACT000012_Listeria-13_monocytogenes-13_Listeria-monocytogenes-13_11,414
BACT000012_Burkholderia-1_cepacia-1_Burkholderia-cepacia-1_12,381
BACT000012_Leptospira-43_NotDefined-43_Leptospira-NotDefined-43_13,375
BACT000012_Stenotrophomonas-9_maltophilia-9_Stenotrophomonas-maltophilia-9_14,375
BACT000012_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_15,375
BACT000012_Staphylococcus-80_aureus-80_Staphylococcus-aureus-80_16,414
BACT000012_Neisseria-36_meningitidis-36_Neisseria-meningitidis-36_17,372
BACT000012_Coxiella-4_burnetii-4_Coxiella-burnetii-4_18,375
BACT000012_Borrelia-5_burgdorferi-5_Borrelia-burgdorferi-5_19,375
BACT000012_Mycoplasma-3_pneumoniae-3_Mycoplasma-pneumoniae-3_20,420
BACT000012_Treponema-2_pallidum-2_Treponema-pallidum-2_21,375
BACT000012_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_22,375
BACT000012_Escherichia-60|Enterobacter-22|Klebsiella-20_coli-60|cloacae-21|pneumoniae-15|oxytoca-5|aerogenes-1_Escherichia-coli-60|Enterobacter-cloacae-21|Klebsiella-pneumoniae-15|Klebsiella-oxytoca-5|Enterobacter-aerogenes-1_23,375
BACT000012_Chlamydia-3_psittaci-3_Chlamydia-psittaci-3_24,372
BACT000012_Mycobacterium-34_tuberculosis-28|avium-3|intracellulare-3_Mycobacterium-tuberculosis-28|Mycobacterium-avium-3|Mycobacterium-intracellulare-3_25,375
BACT000012_Acinetobacter-24_baumannii-20|calcoaceticus-4_Acinetobacter-baumannii-20|Acinetobacter-calcoaceticus-4_26,375
BACT000012_Brucella-13_NotDefined-13_Brucella-NotDefined-13_27,372
BACT000012_Streptococcus-204_pneumoniae-95|mitis-45|oralis-26|pyogenes-22|pseudopneumoniae-10|agalactiae-6_Streptococcus-pneumoniae-95|Streptococcus-mitis-45|Streptococcus-oralis-26|Streptococcus-pyogenes-22|Streptococcus-pseudopneumoniae-10|Streptococcus-agalactiae-6_28,414
BACT000012_Bordetella-5_pertussis-5_Bordetella-pertussis-5_29,390
BACT000012_Legionella-6_pneumophila-6_Legionella-pneumophila-6_30,381
BACT000017_Escherichia-32|Klebsiella-13|Enterobacter-11_coli-32|pneumoniae-11|cloacae-10|oxytoca-2|aerogenes-1_Escherichia-coli-32|Klebsiella-pneumoniae-11|Enterobacter-cloacae-10|Klebsiella-oxytoca-2|Enterobacter-aerogenes-1_1,255
BACT000017_Neisseria-1_meningitidis-1_Neisseria-meningitidis-1_2,264
BACT000017_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_3,270
BACT000017_Streptococcus-137_pneumoniae-54|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-54|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_4,261
BACT000017_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_5,270
BACT000017_Leptospira-17_NotDefined-17_Leptospira-NotDefined-17_6,270
BACT000017_Leptospira-14_NotDefined-14_Leptospira-NotDefined-14_7,270
BACT000017_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_8,270
BACT000017_Mycobacterium-26_tuberculosis-26_Mycobacterium-tuberculosis-26_9,369
BACT000017_Chlamydophila-1_pneumoniae-1_Chlamydophila-pneumoniae-1_10,261
BACT000017_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_11,252
BACT000017_Nocardia-1_asteroides-1_Nocardia-asteroides-1_12,270
BACT000017_Haemophilus-11_influenzae-8|parainfluenzae-3_Haemophilus-influenzae-8|Haemophilus-parainfluenzae-3_13,258
BACT000017_Listeria-7_monocytogenes-7_Listeria-monocytogenes-7_14,264
BACT000017_Staphylococcus-57_aureus-57_Staphylococcus-aureus-57_15,264
BACT000017_Bartonella-1_henselae-1_Bartonella-henselae-1_16,240
BACT000017_Bordetella-1_pertussis-1_Bordetella-pertussis-1_17,282
BACT000017_Pseudomonas-8_aeruginosa-8_Pseudomonas-aeruginosa-8_18,267
BACT000017_Moraxella-2_catarrhalis-2_Moraxella-catarrhalis-2_19,273
BACT000017_Legionella-5_pneumophila-5_Legionella-pneumophila-5_20,255
BACT000017_Stenotrophomonas-9_maltophilia-9_Stenotrophomonas-maltophilia-9_21,270
BACT000017_Coxiella-4_burnetii-4_Coxiella-burnetii-4_22,270
BACT000017_Leptospira-7_NotDefined-7_Leptospira-NotDefined-7_23,270
BACT000017_Borrelia-1_burgdorferi-1_Borrelia-burgdorferi-1_24,255
BACT000017_Treponema-2_pallidum-2_Treponema-pallidum-2_25,255
BACT000017_Serratia-12_marcescens-12_Serratia-marcescens-12_26,255
BACT000017_Neisseria-6_meningitidis-6_Neisseria-meningitidis-6_27,264
BACT000017_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_28,270
BACT000017_Streptococcus-20_pyogenes-13|agalactiae-7_Streptococcus-pyogenes-13|Streptococcus-agalactiae-7_29,261
BACT000017_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_30,270
BACT000017_Mycobacterium-9_avium-7|intracellulare-2_Mycobacterium-avium-7|Mycobacterium-intracellulare-2_31,351
BACT000017_Chlamydia-3_psittaci-3_Chlamydia-psittaci-3_32,252
BACT000017_Brucella-3_NotDefined-3_Brucella-NotDefined-3_33,243
BACT000017_Burkholderia-2_cepacia-2_Burkholderia-cepacia-2_34,273
BACT000017_Acinetobacter-11_baumannii-9|calcoaceticus-2_Acinetobacter-baumannii-9|Acinetobacter-calcoaceticus-2_35,258
BACT000017_Mycoplasma-3_pneumoniae-3_Mycoplasma-pneumoniae-3_36,258
BACT000030_Legionella-16_pneumophila-16_Legionella-pneumophila-16_1,696
BACT000030_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_2,693
BACT000030_Leptospira-14_NotDefined-14_Leptospira-NotDefined-14_3,693
BACT000030_Leptospira-1_NotDefined-1_Leptospira-NotDefined-1_4,693
BACT000030_Escherichia-166|Klebsiella-74|Enterobacter-70_coli-166|cloacae-61|pneumoniae-57|oxytoca-17|aerogenes-9_Escherichia-coli-166|Enterobacter-cloacae-61|Klebsiella-pneumoniae-57|Klebsiella-oxytoca-17|Enterobacter-aerogenes-9_5,705
BACT000030_Mycobacterium-40_tuberculosis-40_Mycobacterium-tuberculosis-40_6,726
BACT000030_Streptococcus-1_agalactiae-1_Streptococcus-agalactiae-1_7,690
BACT000030_Streptococcus-70_pyogenes-70_Streptococcus-pyogenes-70_8,690
BACT000030_Leptospira-35_NotDefined-35_Leptospira-NotDefined-35_9,693
BACT000030_Chlamydophila-2_pneumoniae-2_Chlamydophila-pneumoniae-2_10,699
BACT000030_Leptospira-3_NotDefined-3_Leptospira-NotDefined-3_11,693
BACT000030_Chlamydia-1_psittaci-1_Chlamydia-psittaci-1_12,699
BACT000030_Nocardia-1_asteroides-1_Nocardia-asteroides-1_13,714
BACT000030_Bordetella-1_pertussis-1_Bordetella-pertussis-1_14,735
BACT000030_Listeria-22_monocytogenes-22_Listeria-monocytogenes-22_15,690
BACT000030_Haemophilus-47_influenzae-44|parainfluenzae-3_Haemophilus-influenzae-44|Haemophilus-parainfluenzae-3_16,690
BACT000030_Burkholderia-2_cepacia-2_Burkholderia-cepacia-2_17,699
BACT000030_Moraxella-2_catarrhalis-2_Moraxella-catarrhalis-2_18,702
BACT000030_Bartonella-2_henselae-2_Bartonella-henselae-2_19,699
BACT000030_Pseudomonas-86_aeruginosa-86_Pseudomonas-aeruginosa-86_20,696
BACT000030_Neisseria-59_meningitidis-59_Neisseria-meningitidis-59_21,696
BACT000030_Coxiella-4_burnetii-4_Coxiella-burnetii-4_22,699
BACT000030_Treponema-1_pallidum-1_Treponema-pallidum-1_23,681
BACT000030_Mycoplasma-1_pneumoniae-1_Mycoplasma-pneumoniae-1_24,681
BACT000030_Legionella-2_pneumophila-2_Legionella-pneumophila-2_25,696
BACT000030_Leptospira-5_NotDefined-5_Leptospira-NotDefined-5_26,693
BACT000030_Leptospira-15_NotDefined-15_Leptospira-NotDefined-15_27,693
BACT000030_Leptospira-2_NotDefined-2_Leptospira-NotDefined-2_28,693
BACT000030_Serratia-22_marcescens-22_Serratia-marcescens-22_29,705
BACT000030_Mycobacterium-5_avium-4|intracellulare-1_Mycobacterium-avium-4|Mycobacterium-intracellulare-1_30,708
BACT000030_Streptococcus-19_agalactiae-19_Streptococcus-agalactiae-19_31,690
BACT000030_Streptococcus-295_pneumoniae-212|mitis-47|oralis-26|pseudopneumoniae-10_Streptococcus-pneumoniae-212|Streptococcus-mitis-47|Streptococcus-oralis-26|Streptococcus-pseudopneumoniae-10_32,690
BACT000030_Chlamydia-7_psittaci-7_Chlamydia-psittaci-7_33,699
